country,patent,title,claim,sections
US,"8,355,588",Weighted sample prediction,1,"3.8, 3.15, 3.49, 3.65, 3.66, 3.75, 3.77, 3.87, 3.104, 3.106, 3.123, 3.129, 3.138, 3.147, 7.3.2.2, 7.3.3, 7.3.3.1, 7.3.3.2, 7.3.5, 7.3.5.1, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.2, 7.4.3, 7.4.3.1, 7.4.3.2, 7.4.5, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.1, 8.4.2.3.2, 8.4.3, 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4, Tables 7-7, 7-14"
US,"8,363,723",Reference picture selection,1,"3.16, 3.50, 3.51, 3.55, 3.77, 3.98, 3.99, 3.102, 3.120, 3.121, 3.122, 3.123, 3.124, 3.125, 3.126, 3.153, 5.1, 7.3.3, 7.3.4, 7.3.5.1, 7.4.3, 7.4.4, 8, 8.2.4, 8.2.4.2, 8.2.4.2.3, 8.2.4.3, 8.4.2, 8.4.2.1"
US,"8,374,245",Direct mode,13,"3.8, 3.14, 3.44, 3.106, 3.124, 3.125, 3.126, 3.140, 3.143, 6.4.11.7, 7, 7.1, 7.2, 7.3.3, 7.4.3, 8, 8.4.1, 8.4.1.2, 8.4.1.2.2, 8.4.2, Table 7-6"
US,"8,379,672",NAL unit,1,"3.1, 3.14, 3.30, 3.31, 3.89, 3.90, 3.105, 3.133, 3.138, 3.160, 6.2, 7.3.2.1.1, 7.3.2.2, 7.4.1, 7.4.1.2.1, 7.4.1.2.3, 7.4.1.2.4, 7.4.1.2.5, 7.4.2.1.1, 7.4.2.2, Annex A, B, C, C.3, Figs. 7-1, C-2, Table 7-1 "
US,"8,379,719",CABAC,2,"3.3, 3.4, 3.37, 3.50, 3.55, 3.77, 3.78, 3.81, 3.151, 6.3, 6.4.10, 6.4.10.1, 6.4.10.7, 6.4.11.2, 7.1, 7.3.4, 7.3.5.1, 7.4.5.1, 8, 9, 9.3, 9.3.3.1, 9.3.3.1.1, 9.3.3.1.1.7, 9.3.3.2, 9.3.3.2.1, Annex B, Fig. 6-8, Tables 6-2, 6-4, 9-11, 9-39"
US,"8,379,720",Sub-macroblock prediction,1,"3.8, 3.13, 3.41, 3.43, 3.55, 3.77, 3.100, 3.147, 3.148, 6.4.2, 7.3.5.2, 7.4.2.2, 7.4.5.2, 8, 8.4.2.2.1, 8.4.3, Fig.6-9, Table 7-18 "
US,"8,379,722",Direct mode,14,"0.1, 0.2, 3.1, 3.8, 3.14, 3.32, 3.41, 3.44, 3.106, 3.113, 3.124, 3.125, 3.126, 3.140, 3.143, 6.4.11.7, 7, 7.1, 7.2, 7.3.3, 7.4.3, 8, 8.4.1, 8.4.1.2, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.2, Table 7-6"
US,"8,385,417",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,396,128",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,401,078",Weighted sample prediction,6,"3.8, 3.13, 3.43, 3.55, 3.77, 3.100, 3.109, 3.123, 3.124, 7.3.3, 7.4.2.2, 7.4.3, 8, 8.2.1, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Table 7-6 "
US,"8,401,088",HRD parameters,2,"3.14, 3.59, 8, Annex C, C.3, C.4, E, E.1.2, E.2.2, Figs. C-1, C-2"
US,"8,406,300",Direct mode,5,"0.1, 0.2, 3.8, 3.13, 3.14, 3.41, 3.44, 3.45, 3.66, 3.102, 3.106, 3.111, 3.125, 3.126, 3.140, 7.2, 7.3.3, 7.4.3, 7.4.5, 8, 8.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.2, 8.4.1.2.3, 8.4.1.3, 8.4.1.3.2, 8.4.2, Fig. 8-2, Table 7-10"
US,"8,406,310",Slice group map,26,"3.48, 3.49, 7.3.2.2, 7.4.2.2, 8.2.2, 8.2.2.4, Table 8-1 "
US,"8,411,748",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,416,853",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,416,854",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,422,556",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,422,805",SVC decoding,7,"0.6, 3.1, 3.14, 3.15, 3.27, 3.32, 3.44, 3.78, 3.91, 3.92, 3.106, 3.140, 3.163, 6.1, 6.3, 7.3.1, 7.3.2.13, 7.3.5, 7.3.5.1, 7.3.5.2, 7.4.3, 7.4.5.3, Annex G, G.1, G.3, G.3.4, G.3.5, G.3.8, G.3.20, G.3.29, G.3.30, G.3.31, G.3.54, G.3.56, G.7.3.1, G.7.3.1.1, G.7.3.3.4, G.7.3.4.1, G.7.3.5.3, G.7.3.5.3.1, G.7.3.5.3.2, G.7.3.6, G.7.4.1.2.5, G.7.4.3, G.7.4.6, G.8, G.8.1.2.1, G.8.1.3.1, G.8.1.4.1, G.8.1.5.2, G.8.5.1, G.8.5.1.1, G.8.5.1.1.2"
US,"8,422,808",CAVLC,9,"3.41, 3.43, 7.3.5.3.1, 7.4.2.2, 7.4.5, 7.4.5.3.1, 8, 8.5, 8.5.1, 8.5.3, 8.5.7, 8.5.12, 8.5.12.2, 9.2, 9.2.1, Annex B, Fig. 8-9, Table 9-5"
US,"8,422,809",CAVLC,7,"3.41, 3.43, 7.3.5.3.1, 7.4.2.2, 7.4.5, 7.4.5.3.1, 8, 8.5, 8.5.1, 8.5.3, 8.5.7, 8.5.12, 8.5.12.2, 9.2, 9.2.1, Annex B, Fig. 8-9, Table 9-5"
US,"8,428,134",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,428,138",Luma motion vector prediction,10,"3.15, 3.49, 3.65, 3.66. 3.77, 3.100, 3.104, 3.159, 6.4.10, 9.3, 9.3.2, 9.3.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.1.1, Figs. 6-14, 9-2, 9-3, Tables 9-34, 9-39"
US,"8,428,139",CABAC,2,"3.3, 3.4, 3.14, 3.37, 3.43, 3.49, 3.151, 4, 7.2, 7.3.5, 7.4.5, 9.3, 9.3.1, 9.3.1.1, 9.3.1.2, 9.3.2, 9.3.3.1, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.4, Figs. 9-1, 9-2, 9-3, Table 7-11"
US,"8,428,374",Skipped macroblock,1,"0.1, 0.2, 3.14, 3.41, 3.44, 3.55, 3.72, 3.78, 3.102, 3.106, 3.131, 3.139, 3.140, 7.1, 7.2, 7.3.2.2, 7.3.4, 7.3.5, 7.4.2.2, 7.4.4, 7.4.5, 8, 8.4.1.1, 8.4.1.3, 8.4.1.4, Tables 7-11, 7-13 "
US,"8,432,969",Direct mode,1,"3.74, 3.104, 3.106, 8.2.4, 8.2.4.2.3, 8.2.4.2.4, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, Fig. 8-2, Table 8-6 "
US,"8,437,402",Chrominance motion vectors,1,"3.24, 3.43, 3.51, 3.66, 3.76, 3.77, 3.82, 3.87, 6.2, 7.3.4, 7.3.5, 7.4.2.1.1, 7.4.4, 7.4.5, 8, 8.4, 8.4.1, 8.4.1.4, 8.4.2, Figs. 6-1, 6-2, Tables 6-1, 8-10 "
US,"8,457,209",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.3.5, 7.3.5.3, 7.4.2.1.1, 7.4.5, 7.4.5.3, 8.4, 8.4.1, 8.4.1.4, 8.4.2, 8.4.2.1, 8.4.2.2, 8.4.2.2.1, 8.4.2.2.2, Tables 6-1, 8-10 "
US,"8,457,438",Deblocking filtering,1,"8, 8.7, 8.7.1, 8.7.2, 8.7.2.1, 8.7.2.2, 8.7.2.3, Tables 8-16, 8-17"
US,"8,463,058",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1.2.3 "
US,"8,467,446",CABAC,2,"3.3, 3.4, 3.14, 3.37, 3.43, 3.49, 3.151, 4, 7.2, 7.3.5, 7.4.5, 9.3, 9.3.1, 9.3.1.1, 9.3.1.2, 9.3.2, 9.3.3.1, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.4, Figs. 9-1, 9-2, 9-3, Table 7-11"
US,"8,467,454",CABAC,2,"3.3, 3.4, 3.14, 3.37, 3.43, 3.49, 3.151, 4, 7.2, 7.3.5, 7.4.5, 9.3, 9.3.1, 9.3.1.1, 9.3.1.2, 9.3.2, 9.3.3.1, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.4, Figs. 9-1, 9-2, 9-3, Table 7-11"
US,"8,467,620",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1.2.1, 8.4.1.2.3 "
US,"8,467,621",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1, 8.4.1.2.3, 8.5, 8.5.1"
US,"8,467,622",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 7.4.3.1, 8, 8.2.1, 8.2.4.3, 8.2.4.3.1, 8.4, 8.4.1.2.3"
US,"8,472,518",CABAC,2,"3.3, 3.4, 3.14, 3.37, 3.43, 3.49, 3.151, 4, 7.2, 7.3.5, 7.4.5, 9.3, 9.3.1, 9.3.1.1, 9.3.1.2, 9.3.2, 9.3.3.1, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.4, Figs. 9-1, 9-2, 9-3, Table 7-11"
US,"8,472,738",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1, 8.4.1.2.1, 8.4.1.2.3, 8.5, 8.5.1"
US,"8,477,837",CABAC,2,"3.3, 3.4, 3.14, 3.37, 3.43, 3.49, 3.151, 4, 7.2, 7.3.5, 7.4.5, 9.3, 9.3.1, 9.3.1.1, 9.3.1.2, 9.3.2, 9.3.3.1, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.4, Figs. 9-1, 9-2, 9-3, Table 7-11"
US,"8,477,838",Scaling matrix ,1,"3.24, 3.43, 3.49, 3.76, 6.2, 7.3.2.1.1, 7.3.2.1.1.1, 7.3.2.2, 7.3.3, 7.3.4, 7.4.2.1.1, 7.4.2.1.1.1, 7.4.2.2, 7.4.3, 8, 8.5.8, 8.5.11.1, 8.5.12.1, Tables 7-2, 7-3, 7-4 "
US,"8,477,851",Direct mode,1,"3.8, 3.13, 3.43, 3.55, 3.77, 3.100, 3.109, 3.123, 3.124, 7.3.3, 7.4.2.2, 7.4.3, 8, 8.2.1, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Table 7-6"
US,"8,477,854",CABAC,1,"6.4.10.7, 7.3.2.2, 7.3.5.1, 7.4.2.2, 7.4.5.1, 9.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, Figs. 9-1, 9-2, Table 9-39 "
US,"8,483,280",CABAC,1,"6.4.10.7, 7.3.2.2, 7.3.5.1, 7.4.2.2, 7.4.5.1, 8.5, 8.5.1, 8.5.11.1, 8.5.11.2, 9.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, Figs. 9-1, 9-2, Table 9-39 "
US,"8,488,669",CABAC,1,"6.4.9, 6.4.10.7, 7.3.2.2, 7.3.4, 7.3.5.1, 7.4.2.2, 7.4.4, 7.4.5.1, 7.4.5.3, 8.5.1, 9.3, 9.3.3.1, 9.3.3.1.1.2, 9.3.3.1.1.7, 9.3.3.2, Figs. 6-13, 9-1, 9-2, Table 9-39 "
US,"8,488,674",Weighted sample prediction,1,"3.8, 3.13, 3.43, 3.55, 3.77, 3.100, 3.109, 3.123, 3.124, 7.3.3, 7.4.2.2, 7.4.3, 8, 8.2.1, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Table 7-6 "
US,"8,488,675",Direct mode; weighted sample prediction,1,"3.8, 3.13, 3.43, 3.55, 3.66, 3.77, 3.100, 3.109, 3.121, 3.123, 3.124, 3.125, 3.126, 7.3.3.2, 8, 8.2.1, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3"
US,"8,494,043",CABAC,2,"3.3, 3.4, 3.14, 3.37, 3.43, 3.49, 3.151, 4, 7.2, 9.3, 9.3.1, 9.3.1.1, 9.3.1.2, 9.3.3.2, Figs. 9-1, 9-2, 9-6, Table 9-11"
US,"8,494,044",CABAC,2,"3.3, 3.4, 3.14, 3.37, 3.43, 3.49, 3.151, 4, 7.2, 7.2, 7.3.5, 9.3, 9.3.1, 9.3.1.1, 9.3.1.2, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.1.1, 9.3.3.2.4, Figs. 9-1, 9-2, 9-6, Table 9-11"
US,"8,503,529",Direct mode; weighted sample prediction,2,"3.8, 3.13, 3.43, 3.55, 3.66, 3.77, 3.100, 3.109, 3.121, 3.123, 3.124, 3.125, 3.126, 7.3.3.2, 8, 8.2.1, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3"
US,"8,509,306",CABAC,2,"3.3, 3.4, 3.37, 3.50, 3.55, 3.77, 3.78, 3.81, 3.151, 6.3, 6.4.10, 6.4.10.1, 6.4.10.7, 6.4.11.2, 7.1, 7.3.4, 7.3.5.1, 7.4.5.1, 8, 9, 9.3, 9.3.3.1, 9.3.3.1.1, 9.3.3.1.1.7, 9.3.3.2, 9.3.3.2.1, Fig. 6-8, Tables 6-2, 6-4, 9-11, 9-39"
US,"8,509,307",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.4.2.1.1, 8, 8.4, 8.4.1, 8.4.1.4, Tables 6-1, 8-10"
US,"8,509,311",CABAC,1,"6.4.9, 6.4.10.7, 7.3.2.2, 7.3.4, 7.3.5.1, 7.4.2.2, 7.4.4, 7.4.5.1, 7.4.5.3, 8.4, 8.4.2.1, 8.4.2.2, 8.4.2.2.1, 9.3, 9.3.3.1, 9.3.3.1.1.2, 9.3.3.1.1.7, 9.3.3.2, Figs. 6-13, 9-1, 9-2, Table 9-39 "
US,"8,509,312",CABAC,1,"6.4.9, 6.4.10.7, 7.3.2.2, 7.3.4, 7.3.5.1, 7.4.2.2, 7.4.4, 7.4.5.1, 7.4.5.3, 8.5.11, 8.5.11.1, 9.3, 9.3.3.1, 9.3.3.1.1.2, 9.3.3.1.1.7, 9.3.3.2, Figs. 6-13, 9-1, 9-2, Table 9-39 "
US,"8,509,550",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 7.4.3.1, 8, 8.2.1, 8.2.4.3, 8.2.4.3.1, 8.4, 8.4.1, 8.4.1.2.1, 8.4.1.2.3, 8.5, 8.5.1"
US,"8,526,496",Sub-macroblock prediction,1,"3.41, 3.43, 3.55, 3.77, 3.100, 3.147, 3.148, 6.4.2, 7.3.5, 7.3.5.2, 7.4.5, 7.4.5.2, 8, 8.5.1, 8.5.3, Fig.6-9, Table 7-17"
US,"8,526,748",CAVLC,1,"3.14, 3.43, 3.155, 3.161, 6.4.7, 6.4.8, 6.4.10, 6.4.10.4, 6.4.10.5, 7.3.5.3.2, 7.4.5.3, 7.4.5.3.2, 8.5.1, 9.2, 9.2.1, Figs. 6-10, 6-12, 6-14, Tables 6-2, 9-5"
US,"8,531,608",Alpha blending ,1,"1, 3.5, 3.7, 3.28, 3.39, 3.40, 3.41, 3.43, 3.45, 3.67, 3.104, 3.111, 6.1, 7.3.2.1.2, 7.3.2.3, 7.3.2.3.1, 7.4.2.1.2, 7.4.2.3, 7.4.2.3.1, 8, Annex A.2.1, A.2.2, A.2.3, A.2.4, A.2.5, A.2.6, A.2.7, A.2.8, A.2.9, A.2.10, A.2.11, C, C.1, C.1.2, C.2, C.2.2, D, D.1.2, D.2.2, Fig. 7-1, C-2"
US,"8,532,176",SVC decoding,21,"5.5, 7.4.3, 8.5.12.1, Annex G, G.1, G.3, G.3.4, G.3.19, G.3.49, G.7.4.3.4, G.8, G.8.1.1, G.8.1.2.1, G.8.1.4.1, G.8.1.5.1.2, G.8.1.5.2, G.8.5.1.1, G.8.5.1.1.2, G.8.5.2, G.8.5.3.1.2, G.10.1.1, G.10.1.1.1, G.10.1.2, G.10.1.2.1.1, G.10.1.3 "
US,"8,532,186",CABAC,2,"3.3, 3.4, 3.37, 3.50, 3.55, 3.77, 3.78, 3.81, 3.151, 6.3, 6.4.10, 6.4.10.1, 6.4.10.7, 6.4.11.2, 7.1, 7.3.4, 7.3.5.1, 7.4.5.1, 8, 9, 9.3, 9.3.3.1, 9.3.3.1.1, 9.3.3.1.1.7, 9.3.3.2, 9.3.3.2.1, Annex B, Fig. 6-8, Tables 6-2, 6-4, 9-11, 9-39"
US,"8,542,738",Sub-macroblock prediction,1,"3.8, 3.13, 3.41, 3.43, 3.55, 3.77, 3.100, 3.147, 3.148, 6.4.2, 7.3.5.2, 7.4.2.2, 7.4.5.2, 8, Annex G.1, G.3, G.3.32, G.7.3.5.2, G.7.4.5.2, G.8, G.8.4.2, Fig.6-9, Table 7-17"
US,"8,542,742",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.3.5, 7.3.5.3, 7.4.2.1.1, 7.4.5, 7.4.5.3, 8.4, 8.4.1, 8.4.1.4, 8.4.2, 8.4.2.1, 8.4.2.2, 8.4.2.2.1, 8.4.2.2.2, Tables 6-1, 8-10 "
US,"8,548,047",Quantization parameters ,1,"3.43, 5.1, 7.2, 7.3.2.1.1, 7.3.3, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.1.1, 7.4.3, 7.4.5, 8, 8.5.1, 8.5.4, 8.5.8, 8.5.10, 8.5.10.2, 8.5.11, 8.5.11.1"
US,"8,548,059",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.3.5.3, 7.4.2.1.1, 7.4.5.3, 8.4, 8.4.1, 8.4.1.4, 8.4.2, 8.4.2.1, 8.4.2.2, 8.4.2.2.1, 8.4.2.2.2, Tables 6-1, 8-10"
US,"8,548,264",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 8, 8.2.1, 8.4, 8.4.1.2.3 "
US,"8,553,766",Scaling and transformation,1,"3.15, 7.3.2.2, 7.4.2.2, 8, 8.5.8, 8.5.11, 8.5.11.1, 8.5.11.2, 9.2, 9.3, Table 8-15"
US,"8,553,772",Memory management control operation,2,"3.41, 3.43, 3.66, 3.87, 3.123, 3.124, 3.125, 7.3.2.1.1, 7.3.5.1, 7.4.2.1.1, 7.4.3.3, 7.4.5.1, 8, 8.2.5.1, 8.4, 8.4.1, 8.4.2, 8.4.2.1, Table 7-9"
US,"8,553,780",Luma motion vector prediction,1,"3.15, 3.49, 3.65, 3.66.3.77, 3.100, 3.104, 3.159, 6.4.10, 8.4.1, 8.4.1.3, 8.4.1.3.1, 9.3, 9.3.2, 9.3.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.1.1, Figs. 6-14, 9-2, 9-3, Tables 9-34, 9-39 "
US,"8,559,504",Scaling and transformation,1,"3.15, 7.3.2.2, 7.4.2.2, 8, 8.5.8, 8.5.11, 8.5.11.1, 8.5.11.2, 9.2, 9.3, Table 8-15"
US,"8,559,513",Reference picture marking,1,"3.8, 3.13, 3.14, 3.43, 3.55, 3.77, 3.100, 3.109, 7.3.3.3, 7.4.3.3, 8, 8.2.1, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.2, 8.4.3, Table 7-9"
US,"8,559,521",Chrominance motion vectors,1,"3.24, 3.66, 3.76, 3.77, 3.82, 6.2, 7.3.5, 7.3.5.3, 7.4.2.1.1, 7.4.5, 7.4.5.3, 8.4, 8.4.1, 8.4.1.4, 8.4.2, 8.4.2.1, 8.4.2.2, 8.4.2.2.1, 8.4.2.2.2, Tables 6-1, 8-10"
US,"8,565,304",CABAC,3,"3.3, 3.4, 3.37, 3.50, 3.55, 3.77, 3.78, 3.81, 3.151, 6.3, 6.4.7, 6.4.10, 6.4.10.1, 6.4.10.7, 6.4.11.2, 7.1, 7.3.4, 7.3.5.1, 7.4.5.1, 8, 9, 9.3, 9.3.3.1, 9.3.3.1.1, 9.3.3.1.1.8, 9.3.3.2, 9.3.3.2.1, Fig. 6-8, Tables 6-2, 6-4, 7-16, 9-11 "
US,"8,565,305",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,565,306",Bipredictive motion compensation,1,"3.8, 3.15, 3.43, 3.44, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,565,544",Deriving luma motion vectors,1,"3.15, 3.43, 3.66, 3.77, 3.87, 7.4.3.1, 8, 8.2.1, 8.2.4.3, 8.2.4.3.1, 8.4, 8.4.1.2.1, 8.4.1.2.3"
US,"8,571,097",Frame cropping,2,"3.14, 3.24, 3.49, 3.76, 6.2, 7.3.2.1.1, 7.4.2.1.1, 8, Figs. 6-1, 6-3, Table 6-1"
US,"8,571,107",Spatial Direct Prediction,1,"3.43, 3.44, 3.125, 3.126, 6.4.10, 8, 8.2.4.2.3, 8.4, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, Fig. 6-14"
US,"8,571,108",Spatial Direct Prediction,1,"3.43, 3.44, 3.125, 3.126, 6.4.10, 8, 8.2.4.2.3, 8.4, 8.4.1.2.2, 8.4.1.3, 8.4.1.3.1, 8.4.1.3.2, 8.4.2, Fig. 6-14"
US,"8,571,116",CABAC,1,"6.4.10.7, 7.3.2.2, 7.3.5.1, 7.4.2.2, 7.4.5.1, 9.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, Figs. 9-1, 9-2, Table 9-39 "
US,"8,576,907",Quantization parameters ,19,"3.43, 3.77, 3.113, 7.3.3, 7.3.5, 7.4.2.1.1, 7.4.3, 7.4.5, 8, 8.5, 8.5.8, 8.5.10, 8.5.10.2, Annex G, G.3, G.3.32, G.7.3.3, G.7.3.5, G.7.4.2.1.1, G.7.4.3, G.7.4.5, G.8, G.8.5.1, Table 8-15 "
US,"8,582,651",Bipredictive motion compensation,1,"3.15, 3.43, 3.49, 3.66, 3.77, 3.87, 7.4.3.3, 8, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.5, 8.5.1, Tables 7-9, 8-6 "
US,"8,594,188",Quantization parameters ,21,"3.43, 3.77, 3.113, 7.3.3, 7.3.5, 7.4.2.1.1, 7.4.3, 7.4.5, 8, 8.5, 8.5.8, 8.5.10, 8.5.10.2, Table 8-15 "
US,"8,594,202",SVC decoding,2,"3.1, Annex G, G.1, G.3, G.3.4, G.3.5, G.3.11, G.3.30, G.3.50, G.3.65, G.3.66, G.7.3.1.1, G.7.4.1.1, G.8, G.8.2.3, G.8.8, G.8.8.1, G.13.1.1, G.13.2.1 "
US,"8,599,923",Luma motion vector prediction,1,"3.15, 3.49, 3.65, 3.66.3.77, 3.100, 3.104, 3.159, 6.4.10, 7.2, 7.3.5.1, 8.4.1, 8.4.1.3, 8.4.1.3.1, 9.3, 9.3.2, 9.3.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, 9.3.3.2.1, 9.3.3.2.1.1, Figs. 6-14, 9-2, 9-3, Tables 9-34, 9-39 "
US,"8,604,947",CAVLC,1,"3.15, 3.77, 3.155, 7.3.5.3.2, 7.4.5.3.2, 9.2, 9.2.2, 9.2.3, 9.2.4, Table 9-10 "
US,"8,604,950",CABAC,2,"3.3, 3.4, 3.138, 7.3.3, 7.4.3, 9.3, 9.3.1.1, 9.3.1.2, 9.3.2, 9.3.3.1, 9.3.3.2, Fig. 9-2, Tables 7-6, 9-12, 9-13, 9-17, 9-34, 9-39"
US,"8,605,789",Deriving luma motion vectors,1,"3.8, 3.40, 3.43, 3.77, 3.80, 3.82, 3.87, 3.104, 3.123, 3.124, 8, 8.2.4.2.3, 8.4, 8.4.1, 8.4.1.2, 8.4.1.2.1, 8.4.1.2.3, 8.4.2.3.1, 8.5.1, Fig. 8-2, Tables 8-6, 8-8"
US,"8,606,027",Weighted sample prediction,1,"3.8, 3.15, 3.49, 3.65, 3.66, 3.75, 3.77, 3.87, 3.104, 3.106, 3.123, 3.129, 3.138, 3.147, 7.3.2.2, 7.3.3, 7.3.3.1, 7.3.3.2, 7.3.5, 7.3.5.1, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.2.2, 7.3.5.3.3, 7.4.2.2, 7.4.3, 7.4.3.1, 7.4.3.2, 7.4.5, 8.4, 8.4.1.2.3, 8.4.2.3, 8.4.2.3.1, 8.4.2.3.2, 8.4.3, 8.5, 8.5.1, 8.5.2, 8.5.3, 8.5.4, Tables 7-7, 7-13"
US,"8,615,041",Quantization parameters ,1,"3.43, 5.1, 7.2, 7.3.2.1.1, 7.3.3, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.1.1, 7.4.3, 7.4.5, 8, 8.5.1, 8.5.4, 8.5.8, 8.5.10, 8.5.10.2, 8.5.11, 8.5.11.1"
US,"8,619,875",CABAC,1,"6.4.10.7, 7.3.2.2, 7.3.5.1, 7.4.2.2, 7.4.5.1, 9.3, 9.3.3.1, 9.3.3.1.1.7, 9.3.3.2, Figs. 9-1, 9-2, Table 9-39 "
US,"8,625,638",NAL unit,1,"3.1, 3.14, 3.30, 3.31, 3.89, 3.90, 3.105, 3.116, 3.133, 3.138, 3.160, 6.2, 7.3, 7.3.1, 7.3.2.1.1, 7.3.2.2, 7.3.3, 7.4.1, 7.4.1.2.1, 7.4.1.2.3, 7.4.1.2.4, 7.4.1.2.5, 7.4.2.1.1, 7.4.2.2, Annex A, Fig. 7-1, Table 7-1"
US,"8,630,342",Scaling and transformation,1,"3.14, 3.15, 3.27, 3.43, 3.77, 3.123, 3.124, 7.3.2.2, 7.3.5, 7.3.5.3, 7.3.5.3.1, 7.3.5.3.2, 7.3.5.3.3, 7.4.2.2, 7.4.5, 7.4.5.2, 8, 8.4, 8.5.1, 8.5.3, 8.5.8, 8.5.11, 8.5.11.1, 8.5.11.2, 8.5.12, 8.5.12.1, 8.5.12.2, 9, Tables 7-13, 7-14, 7-17, 7-18 "
